geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
82; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
83; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
84; 20; 24; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 7;33
85; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
86; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
87; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
88; 20; 24; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 7;33
89; 24; 22; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 5;33
90; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
91; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
92; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 7;33
93; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
94; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
95; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
96; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 7;33
97; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
98; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
99; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
100; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 7;33
101; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
102; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
103; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
104; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 7;33
105; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
106; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
107; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
108; 20; 24; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 7;33
109; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
110; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
111; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
112; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 7;33
113; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
114; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
115; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
116; 20; 24; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 7;33
117; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
118; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
119; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;33
120; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 7;33
121; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
122; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
123; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
124; 20; 24; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 7;33
125; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
126; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
127; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33
128; 20; 24; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 7;33
129; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33
130; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;32
131; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
132; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
133; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
134; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
135; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
136; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
137; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
138; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
139; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
140; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
141; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
142; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
143; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
144; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
145; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
146; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
147; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
148; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32
149; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;32
150; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;32

