geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo;
24; 19; 20; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 8
25; 20; 22; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 9
26; 22; 19; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 6
27; 19; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
28; 20; 23; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 8
29; 23; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 5
30; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
31; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
32; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
33; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
34; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
35; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
36; 21; 13; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 11
37; 13; 14; 6; 0.5; 0; 0; 3; 0; 0.03; 1; 1; 6
38; 14; 14; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 7
39; 14; 14; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 7
40; 14; 14; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 7
41; 14; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
42; 15; 17; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 5
43; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
44; 17; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
45; 19; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 11
46; 17; 19; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 7
47; 19; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 10
48; 18; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
49; 19; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
50; 19; 19; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 9
51; 19; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
52; 19; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
53; 20; 22; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 9
54; 22; 16; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 9
55; 16; 16; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9
56; 16; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 7
57; 18; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
58; 20; 21; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 10
59; 21; 18; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 6
60; 18; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
61; 19; 20; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
62; 20; 21; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 10
63; 21; 20; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 4
64; 20; 21; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 10
65; 21; 19; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 5
66; 19; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
67; 20; 21; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 10
68; 21; 19; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 5
69; 19; 19; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 9
70; 19; 21; 8; 0.1; 2; 0; 2; 0; 0.03; 1; 1; 7

