geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
86; 17; 17; 8; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 8;31.0
87; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;31.0
88; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;31.0
89; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;31.0
90; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;31.0
91; 17; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;32.0
92; 18; 18; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
93; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
94; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
95; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
96; 18; 18; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
97; 18; 19; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
98; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
99; 19; 19; 9; 0.5; 4; 0; 0; 0; 0.03; 0; 0; 9;32.0
100; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0

