geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
40; 20; 21; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 9;32.0
41; 21; 17; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 6;32.0
42; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
43; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
44; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
45; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
46; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
47; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
48; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
49; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
50; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
51; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
52; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
53; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
54; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
55; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
56; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
57; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
58; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
59; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
60; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
61; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
62; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
63; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
64; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
65; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
66; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
67; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
68; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
69; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
70; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
71; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
72; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
73; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
74; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
75; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
76; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
77; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
78; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
79; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32.0
80; 17; 17; 8; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
81; 17; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;32.0
82; 18; 18; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
83; 18; 18; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
84; 18; 18; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
85; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
86; 18; 18; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
87; 18; 18; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
88; 18; 18; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
89; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
90; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
91; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
92; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
93; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
94; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
95; 18; 18; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
96; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
97; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
98; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
99; 18; 18; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
100; 18; 18; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
101; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
102; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
103; 18; 18; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
104; 18; 18; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
105; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
106; 18; 19; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;32.0
107; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
108; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
109; 19; 19; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
110; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
111; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
112; 19; 19; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
113; 19; 19; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
114; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
115; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
116; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
117; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
118; 19; 19; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
119; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
120; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
121; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
122; 19; 19; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
123; 19; 19; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;32.0
124; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
125; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
126; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
127; 19; 19; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
128; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
129; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
130; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
131; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
132; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
133; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;32.0
134; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
135; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
136; 19; 19; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32.0
137; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32.0
138; 19; 20; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32.0
139; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 10;32.0
140; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32.0
141; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 10;32.0
142; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32.0
143; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 10;32.0
144; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32.0
145; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32.0
146; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 10;32.0
147; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32.0
148; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 10;32.0
149; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32.0
150; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 10;32.0

