geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
24; 83; 83; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 10;38.0
25; 83; 84; 8; 0.1; 4; 0; 0; 0; 0.03; 2; 2; 9;38.0
26; 84; 85; 8; 0.1; 2; 0; 2; 0; 0.03; 2; 2; 9;38.0
27; 85; 85; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 10;38.0
28; 85; 86; 8; 0.1; 4; 0; 0; 0; 0.03; 2; 2; 9;38.0
29; 86; 86; 8; 0.1; 4; 0; 0; 0; 0.03; 2; 2; 10;38.0
30; 86; 87; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 9;38.0
31; 87; 88; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 9;38.0
32; 88; 89; 8; 0.1; 2; 0; 2; 0; 0.03; 2; 2; 9;38.0
33; 89; 90; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 9;38.0
34; 90; 92; 9; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 9;38.0
35; 92; 94; 9; 0.1; 3; 0; 1; 0; 0.03; 3; 3; 10;38.0
36; 94; 97; 9; 0.1; 1; 0; 3; 0; 0.03; 3; 3; 9;38.0
37; 97; 100; 9; 0.1; 2; 0; 2; 0; 0.03; 3; 3; 9;38.0
38; 100; 102; 10; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 11;38.0
39; 102; 104; 10; 0.1; 2; 0; 3; 0; 0.03; 3; 3; 11;38.0
40; 104; 105; 10; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 12;38.0
41; 105; 106; 10; 0.1; 5; 0; 0; 0; 0.03; 3; 3; 12;38.0
42; 106; 108; 10; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 11;38.0
43; 108; 110; 10; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 11;38.0
44; 110; 111; 11; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 13;38.0
45; 111; 112; 11; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 13;38.0
46; 112; 113; 11; 0.1; 5; 0; 0; 0; 0.03; 3; 3; 13;38.0
47; 113; 113; 11; 0.1; 4; 0; 1; 0; 0.03; 3; 3; 14;38.0
48; 113; 114; 11; 0.1; 4; 0; 1; 0; 0.03; 3; 3; 13;38.0
49; 114; 115; 11; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 13;38.0
50; 115; 116; 11; 0.1; 1; 0; 4; 0; 0.03; 3; 3; 13;38.0
51; 116; 117; 11; 0.1; 4; 0; 1; 0; 0.03; 3; 3; 13;38.0
52; 117; 118; 11; 0.1; 2; 0; 3; 0; 0.03; 3; 3; 13;38.0
53; 118; 118; 11; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 14;38.0
54; 118; 118; 11; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 14;38.0
55; 118; 119; 11; 0.1; 1; 0; 4; 0; 0.03; 3; 3; 13;38.0
56; 119; 119; 11; 0.1; 5; 0; 0; 0; 0.03; 3; 3; 14;38.0
57; 119; 120; 11; 0.1; 5; 0; 0; 0; 0.03; 3; 3; 13;38.0
58; 120; 122; 12; 0.1; 3; 0; 3; 0; 0.03; 3; 3; 13;38.0
59; 122; 124; 12; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 14;38.0
60; 124; 125; 12; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 15;38.0
61; 125; 125; 12; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 16;38.0
62; 125; 125; 12; 0.1; 2; 0; 4; 0; 0.03; 4; 4; 16;38.0
63; 125; 125; 12; 0.1; 3; 0; 3; 0; 0.03; 4; 4; 16;38.0
64; 125; 126; 12; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 15;38.0
65; 126; 127; 12; 0.1; 3; 0; 3; 0; 0.03; 4; 4; 15;38.0
66; 127; 129; 12; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 14;38.0
67; 129; 130; 12; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 15;38.0
68; 130; 131; 13; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 16;38.0
69; 131; 133; 13; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 15;38.0
70; 133; 135; 13; 0.1; 3; 0; 3; 0; 0.03; 4; 4; 15;38.0
71; 135; 136; 13; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 16;38.0
72; 136; 136; 13; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 17;38.0
73; 136; 136; 13; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 17;38.0
74; 136; 136; 13; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 17;38.0
75; 136; 136; 13; 0.1; 2; 0; 4; 0; 0.03; 4; 4; 17;38.0
76; 136; 137; 13; 0.1; 3; 0; 3; 0; 0.03; 4; 4; 16;38.0
77; 137; 137; 13; 0.1; 4; 0; 2; 0; 0.03; 4; 4; 17;38.0
78; 137; 137; 13; 0.1; 5; 0; 1; 0; 0.03; 4; 4; 17;38.0
79; 137; 137; 13; 0.1; 2; 0; 4; 0; 0.03; 4; 4; 17;38.0
80; 137; 138; 13; 0.1; 3; 0; 3; 0; 0.03; 4; 4; 16;38.0
81; 138; 139; 13; 0.1; 6; 0; 0; 0; 0.03; 4; 4; 16;38.0
82; 139; 139; 13; 0.1; 3; 0; 3; 0; 0.03; 4; 4; 17;38.0
83; 139; 140; 13; 0.1; 6; 0; 0; 0; 0.03; 4; 4; 16;38.0
84; 140; 141; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 17;38.0
85; 141; 142; 14; 0.1; 2; 0; 5; 0; 0.03; 4; 4; 17;38.0
86; 142; 143; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 17;38.0
87; 143; 143; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 18;38.0
88; 143; 143; 14; 0.1; 2; 0; 5; 0; 0.03; 4; 4; 18;38.0
89; 143; 144; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 17;38.0
90; 144; 144; 14; 0.1; 2; 0; 5; 0; 0.03; 4; 4; 18;38.0
91; 144; 144; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 18;38.0
92; 144; 145; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 17;38.0
93; 145; 147; 14; 0.1; 3; 0; 4; 0; 0.03; 4; 4; 16;38.0
94; 147; 148; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 17;38.0
95; 148; 148; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 18;38.0
96; 148; 148; 14; 0.1; 6; 0; 1; 0; 0.03; 4; 4; 18;38.0
97; 148; 148; 14; 0.1; 3; 0; 4; 0; 0.03; 4; 4; 18;38.0
98; 148; 148; 14; 0.1; 3; 0; 4; 0; 0.03; 4; 4; 18;38.0
99; 148; 148; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 18;38.0
100; 148; 148; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 18;38.0
101; 148; 148; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 18;38.0
102; 148; 148; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 18;38.0
103; 148; 148; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 18;38.0
104; 148; 149; 14; 0.1; 3; 0; 4; 0; 0.03; 4; 4; 17;38.0
105; 149; 149; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 18;38.0
106; 149; 149; 14; 0.1; 6; 0; 1; 0; 0.03; 4; 4; 18;38.0
107; 149; 149; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 18;38.0
108; 149; 149; 14; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 18;38.0
109; 149; 149; 14; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 18;38.0
110; 149; 150; 14; 0.1; 3; 0; 4; 0; 0.03; 4; 4; 17;38.0
111; 150; 151; 15; 0.1; 5; 0; 2; 0; 0.03; 4; 4; 18;38.0
112; 151; 151; 15; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 19;38.0
113; 151; 152; 15; 0.1; 4; 0; 3; 0; 0.03; 4; 4; 18;38.0
114; 152; 153; 15; 0.1; 3; 0; 4; 0; 0.03; 5; 5; 19;38.0
115; 153; 153; 15; 0.1; 4; 0; 3; 0; 0.03; 5; 5; 20;38.0
116; 153; 154; 15; 0.1; 5; 0; 2; 0; 0.03; 5; 5; 19;38.0
117; 154; 154; 15; 0.1; 7; 0; 0; 0; 0.03; 5; 5; 20;38.0
118; 154; 154; 15; 0.1; 6; 0; 1; 0; 0.03; 5; 5; 20;38.0
119; 154; 155; 15; 0.1; 5; 0; 2; 0; 0.03; 5; 5; 19;38.0
120; 155; 155; 15; 0.1; 3; 0; 4; 0; 0.03; 5; 5; 20;38.0
121; 155; 155; 15; 0.1; 4; 0; 3; 0; 0.03; 5; 5; 20;38.0
122; 155; 155; 15; 0.1; 3; 0; 4; 0; 0.03; 5; 5; 20;38.0
123; 155; 155; 15; 0.1; 3; 0; 4; 0; 0.03; 5; 5; 20;38.0
124; 155; 156; 15; 0.1; 4; 0; 3; 0; 0.03; 5; 5; 19;38.0
125; 156; 156; 15; 0.1; 4; 0; 3; 0; 0.03; 5; 5; 20;38.0
126; 156; 157; 15; 0.1; 2; 0; 5; 0; 0.03; 5; 5; 19;38.0
127; 157; 158; 15; 0.1; 5; 0; 2; 0; 0.03; 5; 5; 19;38.0
128; 158; 159; 15; 0.1; 6; 0; 1; 0; 0.03; 5; 5; 19;38.0
129; 159; 159; 15; 0.1; 4; 0; 3; 0; 0.03; 5; 5; 20;38.0
130; 159; 160; 15; 0.1; 5; 0; 2; 0; 0.03; 5; 5; 19;38.0
131; 160; 161; 16; 0.1; 7; 0; 1; 0; 0.03; 5; 5; 20;38.0
132; 161; 161; 16; 0.1; 5; 0; 3; 0; 0.03; 5; 5; 21;38.0
133; 161; 161; 16; 0.1; 8; 0; 0; 0; 0.03; 5; 5; 21;38.0
134; 161; 161; 16; 0.1; 5; 0; 3; 0; 0.03; 5; 5; 21;38.0
135; 161; 161; 16; 0.1; 6; 0; 2; 0; 0.03; 5; 5; 21;38.0
136; 161; 161; 16; 0.1; 7; 0; 1; 0; 0.03; 5; 5; 21;38.0
137; 161; 161; 16; 0.1; 5; 0; 3; 0; 0.03; 5; 5; 21;38.0
138; 161; 162; 16; 0.1; 7; 0; 1; 0; 0.03; 5; 5; 20;38.0
139; 162; 162; 16; 0.1; 6; 0; 2; 0; 0.03; 5; 5; 21;38.0
140; 162; 163; 16; 0.1; 3; 0; 5; 0; 0.03; 5; 5; 20;38.0
141; 163; 163; 16; 0.1; 6; 0; 2; 0; 0.03; 5; 5; 21;38.0
142; 163; 163; 16; 0.1; 7; 0; 1; 0; 0.03; 5; 5; 21;38.0
143; 163; 163; 16; 0.1; 7; 0; 1; 0; 0.03; 5; 5; 21;38.0
144; 163; 163; 16; 0.1; 5; 0; 3; 0; 0.03; 5; 5; 21;38.0
145; 163; 164; 16; 0.1; 6; 0; 2; 0; 0.03; 5; 5; 20;38.0
146; 164; 164; 16; 0.1; 3; 0; 5; 0; 0.03; 5; 5; 21;38.0
147; 164; 164; 16; 0.1; 6; 0; 2; 0; 0.03; 5; 5; 21;38.0
148; 164; 164; 16; 0.1; 7; 0; 1; 0; 0.03; 5; 5; 21;38.0
149; 164; 164; 16; 0.1; 4; 0; 4; 0; 0.03; 5; 5; 21;38.0
150; 164; 165; 16; 0.1; 6; 0; 2; 0; 0.03; 5; 5; 20;38.0

