geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
60; 20; 23; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 7;33
61; 23; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;33
62; 20; 23; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 7;33
63; 23; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;33
64; 20; 23; 10; 0.1; 0; 0; 5; 0; 0.03; 0; 0; 7;33
65; 23; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;32
66; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;32
67; 20; 23; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 7;33
68; 23; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;32
69; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;32
70; 20; 23; 10; 0.1; 0; 0; 5; 0; 0.03; 0; 0; 7;33

