geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
95; 49; 49; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
96; 49; 49; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
97; 49; 49; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
98; 49; 49; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
99; 49; 50; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;35.0
100; 50; 50; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
101; 50; 50; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
102; 50; 50; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
103; 50; 51; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 4;35.0
104; 51; 51; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
105; 51; 52; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 4;35.0
106; 52; 52; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
107; 52; 52; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
108; 52; 52; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
109; 52; 52; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
110; 52; 52; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
111; 52; 52; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
112; 52; 52; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
113; 52; 53; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 4;35.0
114; 53; 53; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
115; 53; 53; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
116; 53; 53; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
117; 53; 53; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
118; 53; 53; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
119; 53; 54; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 4;35.0
120; 54; 54; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
121; 54; 54; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
122; 54; 54; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
123; 54; 55; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 4;35.0
124; 55; 55; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
125; 55; 55; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
126; 55; 55; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
127; 55; 56; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;35.0
128; 56; 56; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
129; 56; 57; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 4;35.0
130; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
131; 57; 57; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
132; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
133; 57; 57; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
134; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
135; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
136; 57; 57; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
137; 57; 57; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
138; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
139; 57; 57; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
140; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
141; 57; 57; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 5;35.0
142; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
143; 57; 57; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
144; 57; 57; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
145; 57; 57; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
146; 57; 57; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
147; 57; 58; 4; 0.1; 2; 0; 0; 0; 0.03; 1; 1; 4;35.0
148; 58; 58; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0
149; 58; 58; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 5;35.0
150; 58; 58; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 5;35.0

