geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media;
65; 18; 20; 9; 0.5; 4; 0; 0; 0; 0.03; 0; 0; 7;32;
66; 20; 21; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 9;32;
67; 21; 17; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 6;31;
68; 17; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;31;
69; 17; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 7;31;
70; 18; 19; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;31;
71; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;31;
72; 19; 20; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;31;
73; 20; 21; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 9;31;
74; 21; 18; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;31;
75; 18; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;31;
76; 19; 20; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 8;31;
77; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 10;31;
78; 20; 23; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 7;32;
79; 23; 19; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 6;31;
80; 19; 21; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 7;31;
81; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;31;
82; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 10;31;
83; 20; 23; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 7;32;
84; 23; 12; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 13;30;
85; 12; 12; 6; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 6;30;
86; 12; 12; 6; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 6;30;
87; 12; 13; 6; 0.5; 0; 0; 3; 0; 0.03; 0; 0; 5;30;
88; 13; 14; 6; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 5;31;
89; 14; 16; 7; 0.5; 3; 0; 0; 0; 0.03; 0; 0; 5;32;
90; 16; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;32;

