geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
54; 23; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 1;33.0
55; 24; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
56; 24; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 1;33.0
57; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
58; 25; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
59; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
60; 25; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
61; 25; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
62; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
63; 25; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
64; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
65; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
66; 25; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
67; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
68; 25; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 1;33.0
69; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
70; 26; 26; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
71; 26; 26; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
72; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
73; 26; 26; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
74; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
75; 26; 26; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
76; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
77; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
78; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
79; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
80; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
81; 26; 26; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
82; 26; 27; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 1;33.0
83; 27; 27; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
84; 27; 27; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
85; 27; 27; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
86; 27; 27; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
87; 27; 27; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
88; 27; 27; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
89; 27; 27; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
90; 27; 27; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
91; 27; 28; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 1;33.0
92; 28; 28; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
93; 28; 28; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
94; 28; 28; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;33.0
95; 28; 28; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
96; 28; 28; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;33.0
97; 28; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 6;33.0
98; 24; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;33.0
99; 22; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 4;32.0
100; 20; 24; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 6;33.0

